+-------------------------------------------------------+
| Section                                               |
+-------------------------------------------------------+
| ART/TML --------------------------------------------- |
+-------------------------------------------------------+
+--------------+---------------------+---------------------+
| Proc Version | Timebox Start       | Timebox End         |
+--------------+---------------------+---------------------+
| 1.1a         | 2019-04-02 13:00:00 | 2019-04-02 22:00:00 |
+--------------+---------------------+---------------------+
+-------+-------------+--------------+---------------+
| ident | xref_id     | pending_time | reaction_time |
| 32181 | jira-18400  |        0.131 |         1.209 |
| 31548 | jira-18453  |        0.012 |         1.210 |
| 29334 | caagc-46525 |        0.009 |         1.213 |
| 30988 | jira-18083  |        0.075 |         1.213 |
| 31983 | jira-18560  |        0.093 |         1.214 |
| 29352 | caagc-46583 |        0.015 |         1.217 |
| 29922 | caagc-46604 |        0.051 |         1.217 |
| 30118 | caagc-51533 |        0.010 |         1.217 |
| 31069 | jira-17939  |        0.027 |         1.219 |
| 29339 | caagc-46576 |        0.032 |         1.220 |
| 30051 | caagc-51512 |        0.009 |         1.220 |
| 30732 | jira-17988  |        0.011 |         1.223 |
| 29935 | caagc-51485 |        0.010 |         1.224 |
| 30319 | caagc-46577 |        0.008 |         1.224 |
| 30962 | jira-18047  |        0.125 |         1.225 |
| 31739 | jira-18309  |        0.021 |         1.226 |
| 29759 | caagc-51464 |        0.010 |         1.227 |
| 31813 | jira-18368  |        0.029 |         1.227 |
| 30272 | caagc-46570 |        0.010 |         1.229 |
| 32047 | jira-18431  |        0.014 |         1.229 |
| 31084 | jira-17881  |        0.039 |         1.230 |
| 31085 | jira-18038  |        0.043 |         1.230 |
| 32097 | jira-18510  |        0.104 |         1.232 |
| 29169 | caagc-46571 |        0.007 |         1.234 |
| 29773 | caagc-51463 |        0.009 |         1.234 |
| 32052 | jira-18343  |        0.030 |         1.234 |
| 29798 | caagc-51461 |        0.009 |         1.235 |
| 29982 | caagc-51489 |        0.012 |         1.239 |
| 29126 | caagc-46577 |        0.008 |         1.240 |
| 30039 | caagc-51506 |        0.010 |         1.240 |
| 29688 | caagc-51459 |        0.006 |         1.241 |
| 31038 | jira-17875  |        0.021 |         1.241 |
| 32018 | jira-18163  |        0.062 |         1.241 |
| 31095 | caagc-51514 |        0.013 |         1.244 |
| 32106 | jira-18219  |        0.026 |         1.244 |
| 31578 | jira-18482  |        0.063 |         1.245 |
| 31976 | jira-18173  |        0.081 |         1.246 |
| 31851 | jira-18286  |        0.054 |         1.247 |
| 29874 | caagc-51475 |        0.010 |         1.249 |
| 30042 | caagc-51504 |        0.035 |         1.249 |
| 30054 | caagc-51517 |        0.009 |         1.249 |
| 32096 | jira-18244  |        0.164 |         1.252 |
| 29129 | caagc-46593 |        0.030 |         1.253 |
| 29143 | caagc-46582 |        0.032 |         1.254 |
| 32056 | jira-18172  |        0.023 |         1.254 |
| 31946 | jira-18371  |        0.009 |         1.255 |
| 29341 | caagc-46569 |        0.011 |         1.256 |
| 30065 | caagc-51472 |        0.010 |         1.257 |
| 32128 | jira-18439  |        0.022 |         1.261 |
| 31051 | jira-17944  |        0.051 |         1.263 |
| 32048 | jira-18334  |        0.026 |         1.264 |
| 31492 | jira-18389  |        0.033 |         1.266 |
| 31833 | jira-18408  |        0.035 |         1.269 |
| 32121 | jira-18267  |        0.011 |         1.270 |
| 31715 | jira-18238  |        0.090 |         1.272 |
| 29921 | caagc-51483 |        0.035 |         1.276 |
| 29953 | caagc-46613 |        0.010 |         1.280 |
| 31925 | jira-18179  |        0.034 |         1.281 |
| 31963 | jira-18538  |        0.168 |         1.281 |
| 29923 | caagc-51481 |        0.009 |         1.283 |
| 31149 | caagc-51510 |        0.008 |         1.285 |
| 32119 | jira-18376  |        0.025 |         1.285 |
| 31144 | caagc-51474 |        0.064 |         1.286 |
| 29125 | caagc-46622 |        0.029 |         1.287 |
| 29741 | caagc-45645 |        0.009 |         1.289 |
| 30236 | caagc-46616 |        0.037 |         1.290 |
| 29764 | caagc-51462 |        0.010 |         1.292 |
| 31911 | jira-18512  |        0.014 |         1.292 |
| 29590 | caagc-51455 |        0.009 |         1.293 |
| 29861 | caagc-51474 |        0.009 |         1.295 |
| 31853 | jira-18523  |        0.022 |         1.296 |
| 30280 | caagc-46623 |        0.011 |         1.297 |
| 30029 | caagc-51502 |        0.014 |         1.298 |
| 30490 | caagc-51471 |        0.012 |         1.298 |
| 30958 | jira-17959  |        0.037 |         1.299 |
| 31903 | jira-18440  |        0.035 |         1.300 |
| 29689 | caagc-51458 |        0.010 |         1.303 |
| 30268 | caagc-46588 |        0.011 |         1.304 |
| 31848 | jira-18476  |        0.036 |         1.305 |
| 32107 | jira-18564  |        0.114 |         1.305 |
| 30495 | caagc-51493 |        0.055 |         1.307 |
| 31406 | jira-18309  |        0.092 |         1.308 |
| 30574 | caagc-51494 |        0.038 |         1.309 |
| 32110 | jira-18392  |        0.039 |         1.309 |
| 31191 | caagc-51511 |        0.204 |         1.311 |
| 31862 | jira-18397  |        0.040 |         1.311 |
| 29120 | caagc-46623 |        0.026 |         1.312 |
| 31841 | jira-18200  |        0.080 |         1.313 |
| 31837 | jira-18527  |        0.012 |         1.314 |
| 30764 | jira-18009  |        0.034 |         1.315 |
| 30498 | caagc-51498 |        0.084 |         1.317 |
| 31695 | jira-18425  |        0.039 |         1.318 |
| 32045 | jira-18353  |        0.095 |         1.319 |
| 31017 | jira-17958  |        0.046 |         1.320 |
| 31887 | jira-18338  |        0.027 |         1.320 |
| 32111 | jira-18587  |        0.055 |         1.322 |
| 30496 | caagc-51480 |        0.050 |         1.323 |
| 29763 | caagc-51467 |        0.010 |         1.326 |
| 30501 | caagc-51479 |        0.090 |         1.327 |
| 31064 | jira-18013  |        0.044 |         1.327 |
| 30969 | jira-17912  |        0.103 |         1.328 |
| 30960 | jira-17963  |        0.118 |         1.332 |
| 31143 | caagc-51483 |        0.034 |         1.335 |
| 31804 | jira-18103  |        0.243 |         1.335 |
| 32037 | jira-18553  |        0.027 |         1.335 |
| 32104 | jira-18463  |        0.075 |         1.335 |
| 31712 | jira-18253  |        0.018 |         1.336 |
| 30965 | jira-17972  |        0.014 |         1.337 |
| 31056 | jira-17899  |        0.037 |         1.338 |
| 31753 | jira-18313  |        0.016 |         1.339 |
| 31053 | jira-18008  |        0.079 |         1.340 |
| 31723 | jira-18127  |        0.019 |         1.341 |
| 31908 | jira-18493  |        0.060 |         1.341 |
| 31061 | jira-18069  |        0.065 |         1.343 |
| 32108 | jira-18498  |        0.057 |         1.346 |
| 31969 | jira-18153  |        0.048 |         1.347 |
| 32024 | jira-18477  |        0.093 |         1.348 |
| 31089 | jira-17971  |        0.031 |         1.351 |
| 31890 | jira-18263  |        0.075 |         1.355 |
| 31747 | jira-18577  |        0.190 |         1.356 |
| 29333 | jira-17720  |        0.008 |         1.359 |
| 30747 | jira-17997  |        0.067 |         1.360 |
| 31071 | jira-17921  |        0.104 |         1.360 |
| 29863 | caagc-51473 |        0.036 |         1.362 |
| 31152 | caagc-51479 |        0.010 |         1.363 |
| 31883 | jira-18526  |        0.174 |         1.363 |
| 32039 | jira-18418  |        0.078 |         1.366 |
| 29108 | jira-17637  |        0.228 |         1.368 |
| 32194 | caagc-51515 |        0.009 |         1.368 |
| 30836 | jira-18086  |        0.039 |         1.370 |
| 31078 | jira-18027  |        0.035 |         1.370 |
| 31079 | jira-18011  |        0.034 |         1.370 |
| 31846 | jira-18342  |        0.031 |         1.370 |
| 29938 | caagc-51486 |        0.010 |         1.371 |
| 31832 | jira-18150  |        0.012 |         1.374 |
| 30842 | jira-18094  |        0.025 |         1.377 |
| 31181 | caagc-51475 |        0.069 |         1.378 |
| 31834 | jira-18110  |        0.027 |         1.378 |
| 31901 | jira-18482  |        0.027 |         1.378 |
| 31083 | jira-17954  |        0.084 |         1.381 |
| 32147 | jira-18266  |        0.034 |         1.381 |
| 30911 | jira-17898  |        0.159 |         1.383 |
| 31937 | jira-18517  |        0.036 |         1.383 |
| 31048 | jira-18041  |        0.050 |         1.384 |
| 29796 | caagc-51466 |        0.009 |         1.386 |
| 32091 | jira-18215  |        0.152 |         1.386 |
| 31866 | jira-18435  |        0.037 |         1.387 |
| 31922 | jira-18195  |        0.011 |         1.387 |
| 30914 | jira-17888  |        0.019 |         1.388 |
| 32043 | jira-18445  |        0.121 |         1.388 |
| 31735 | jira-18207  |        0.009 |         1.390 |
| 31539 | jira-18446  |        0.020 |         1.391 |
| 30865 | jira-17974  |        0.056 |         1.396 |
| 31918 | jira-18379  |        0.098 |         1.397 |
| 31944 | jira-18516  |        0.015 |         1.397 |
| 31606 | jira-18506  |        0.045 |         1.398 |
| 32040 | jira-18361  |        0.036 |         1.400 |
| 31019 | jira-18091  |        0.046 |         1.404 |
| 31921 | jira-18190  |        0.096 |         1.406 |
| 31891 | jira-18274  |        0.041 |         1.408 |
| 30594 | caagc-51487 |        0.120 |         1.409 |
| 29644 | caagc-51460 |        0.009 |         1.411 |
| 31075 | jira-17859  |        0.104 |         1.411 |
| 31068 | jira-17891  |        0.064 |         1.413 |
| 31138 | caagc-51479 |        0.265 |         1.413 |
| 30030 | caagc-51501 |        0.010 |         1.416 |
| 31604 | jira-18505  |        0.017 |         1.416 |
| 31057 | jira-17980  |        0.026 |         1.417 |
| 31055 | jira-17849  |        0.023 |         1.420 |
| 29152 | caagc-46613 |        0.008 |         1.421 |
| 31931 | jira-18205  |        0.059 |         1.422 |
| 31886 | jira-18481  |        0.021 |         1.423 |
| 31136 | caagc-51494 |        0.029 |         1.424 |
| 31485 | jira-18390  |        0.064 |         1.426 |
| 31383 | jira-18284  |        0.195 |         1.427 |
| 32132 | jira-18442  |        0.025 |         1.428 |
| 29852 | caagc-51470 |        0.009 |         1.431 |
| 29858 | caagc-51478 |        0.009 |         1.431 |
| 31880 | jira-18256  |        0.045 |         1.432 |
| 30837 | jira-18088  |        0.047 |         1.433 |
| 31184 | caagc-51499 |        0.150 |         1.433 |
| 31160 | caagc-51476 |        0.023 |         1.435 |
| 32023 | jira-18391  |        0.033 |         1.440 |
| 31975 | jira-18326  |        0.130 |         1.441 |
| 30745 | jira-17996  |        0.038 |         1.444 |
| 31062 | jira-17918  |        0.026 |         1.445 |
| 30839 | jira-18093  |        0.014 |         1.447 |
| 31713 | jira-18198  |        0.013 |         1.447 |
| 31081 | jira-17962  |        0.036 |         1.448 |
| 31835 | jira-18262  |        0.137 |         1.449 |
| 31189 | caagc-51491 |        0.058 |         1.451 |
| 30452 | caagc-51474 |        0.346 |         1.453 |
| 30443 | jira-17844  |        0.057 |         1.457 |
| 31072 | jira-17915  |        0.084 |         1.458 |
| 31190 | caagc-51506 |        0.019 |         1.459 |
| 31758 | jira-18201  |        0.017 |         1.459 |
| 31876 | jira-18566  |        0.050 |         1.459 |
| 32101 | jira-18552  |        0.011 |         1.460 |
| 29119 | caagc-46588 |        0.032 |         1.466 |
| 30497 | caagc-51512 |        0.072 |         1.467 |
| 31838 | jira-18487  |        0.039 |         1.467 |
| 31070 | jira-18063  |        0.028 |         1.471 |
| 31018 | jira-17920  |        0.009 |         1.472 |
| 31705 | jira-18347  |        0.105 |         1.472 |
| 31927 | jira-18576  |        0.013 |         1.472 |
| 31004 | jira-18010  |        0.035 |         1.473 |
| 31097 | caagc-51513 |        0.047 |         1.474 |
| 31113 | caagc-51498 |        0.022 |         1.474 |
| 32017 | jira-18147  |        0.112 |         1.477 |
| 32092 | jira-18109  |        0.157 |         1.479 |
| 29851 | caagc-51471 |        0.008 |         1.480 |
| 31906 | jira-18222  |        0.028 |         1.482 |
| 30052 | caagc-51515 |        0.020 |         1.483 |
| 31829 | jira-18305  |        0.009 |         1.484 |
| 30815 | jira-18067  |        0.017 |         1.487 |
| 31074 | jira-17977  |        0.040 |         1.487 |
| 30229 | caagc-46569 |        0.010 |         1.490 |
| 31731 | jira-18385  |        0.010 |         1.491 |
| 31945 | jira-18460  |        0.051 |         1.493 |
| 31035 | jira-18065  |        0.017 |         1.494 |
| 32044 | jira-18490  |        0.077 |         1.499 |
| 31147 | caagc-51500 |        0.034 |         1.501 |
| 31140 | caagc-51471 |        0.066 |         1.503 |
| 31859 | jira-18157  |        0.063 |         1.503 |
| 30040 | caagc-51505 |        0.011 |         1.509 |
| 31054 | jira-18029  |        0.039 |         1.509 |
| 29130 | caagc-46602 |        0.027 |         1.510 |
| 31688 | jira-18582  |        0.064 |         1.514 |
| 30489 | caagc-51475 |        0.061 |         1.516 |
| 30516 | caagc-51474 |        0.082 |         1.516 |
| 32012 | jira-18438  |        0.008 |         1.516 |
| 30702 | jira-17941  |        0.066 |         1.517 |
| 31907 | jira-18503  |        0.027 |         1.519 |
| 31456 | jira-18358  |        0.065 |         1.522 |
| 30493 | caagc-51495 |        0.040 |         1.523 |
| 31607 | jira-18510  |        0.039 |         1.527 |
| 32013 | jira-18593  |        0.037 |         1.527 |
| 31850 | jira-18509  |        0.069 |         1.528 |
| 31814 | jira-18329  |        0.052 |         1.529 |
| 30898 | jira-18088  |        0.012 |         1.530 |
| 31066 | jira-18082  |        0.019 |         1.531 |
| 31484 | jira-18386  |        0.038 |         1.531 |
| 31874 | jira-18356  |        0.014 |         1.531 |
| 30765 | jira-18012  |        0.011 |         1.533 |
| 31180 | caagc-51470 |        0.097 |         1.534 |
| 30513 | caagc-51490 |        0.081 |         1.535 |
| 31029 | jira-17908  |        0.053 |         1.535 |
| 31789 | jira-18118  |        0.063 |         1.538 |
| 32105 | jira-18546  |        0.053 |         1.538 |
| 31646 | jira-18546  |        0.019 |         1.539 |
| 31885 | jira-18235  |        0.050 |         1.540 |
| 30767 | jira-18016  |        0.042 |         1.541 |
| 32042 | jira-18114  |        0.027 |         1.541 |
| 32041 | jira-18452  |        0.076 |         1.542 |
| 30967 | jira-17922  |        0.168 |         1.545 |
| 30548 | caagc-51503 |        0.088 |         1.546 |
| 31182 | caagc-51514 |        0.011 |         1.550 |
| 31913 | jira-18335  |        0.021 |         1.550 |
| 31603 | jira-18502  |        0.127 |         1.552 |
| 31803 | jira-18562  |        0.038 |         1.553 |
| 31080 | jira-17917  |        0.051 |         1.556 |
| 31139 | caagc-51501 |        0.043 |         1.560 |
| 31869 | jira-18437  |        0.020 |         1.560 |
| 31050 | jira-18006  |        0.200 |         1.563 |
| 31879 | jira-18535  |        0.027 |         1.564 |
| 32093 | jira-18164  |        0.242 |         1.565 |
| 30835 | jira-18085  |        0.053 |         1.568 |
| 30807 | jira-18058  |        0.025 |         1.569 |
| 30985 | jira-18052  |        0.099 |         1.570 |
| 31041 | jira-17986  |        0.062 |         1.570 |
| 31929 | jira-18488  |        0.056 |         1.570 |
| 32098 | jira-18377  |        0.120 |         1.570 |
| 31133 | caagc-51480 |        0.041 |         1.571 |
| 31436 | jira-18337  |       40.079 |         1.571 |
| 31187 | caagc-51487 |        0.011 |         1.572 |
| 31060 | jira-17919  |        0.075 |         1.573 |
| 31915 | jira-18311  |        0.022 |         1.574 |
| 30869 | jira-18004  |        0.091 |         1.575 |
| 30727 | jira-17978  |        0.233 |         1.577 |
| 31326 | jira-18228  |        0.048 |         1.577 |
| 30521 | caagc-46066 |        0.034 |         1.582 |
| 31912 | jira-18483  |        0.094 |         1.582 |
| 31590 | jira-18492  |        0.055 |         1.586 |
| 30905 | jira-18048  |        0.026 |         1.589 |
| 31030 | jira-18061  |        0.052 |         1.589 |
| 31441 | jira-18342  |        0.049 |         1.590 |
| 31589 | jira-18493  |        0.053 |         1.591 |
| 31904 | jira-18171  |        0.042 |         1.591 |
| 30995 | jira-17861  |        0.097 |         1.592 |
| 31117 | caagc-51497 |        0.031 |         1.592 |
| 31120 | caagc-51495 |        0.035 |         1.592 |
| 29110 | caagc-46642 |       64.531 |         1.593 |
| 30834 | jira-18084  |        0.019 |         1.595 |
| 31110 | caagc-51504 |        0.036 |         1.597 |
| 31308 | jira-18209  |        0.015 |         1.597 |
| 31374 | jira-18278  |        0.010 |         1.597 |
| 31300 | jira-18202  |        0.021 |         1.599 |
| 30763 | jira-18014  |        0.061 |         1.600 |
| 30997 | jira-17892  |        0.101 |         1.601 |
| 32026 | jira-18152  |        0.161 |         1.602 |
| 31794 | jira-18502  |        0.339 |         1.607 |
| 31409 | jira-18313  |        0.023 |         1.610 |
| 30933 | jira-17902  |        0.121 |         1.611 |
| 31135 | caagc-51477 |        0.053 |         1.611 |
| 31440 | jira-18341  |        0.056 |         1.613 |
| 31941 | jira-18474  |        0.014 |         1.617 |
| 32109 | jira-18288  |        0.049 |         1.618 |
| 31170 | caagc-51484 |        0.018 |         1.620 |
| 31460 | jira-18360  |        0.117 |         1.621 |
| 30728 | jira-17973  |        0.035 |         1.625 |
| 31183 | caagc-51485 |        0.122 |         1.626 |
| 30500 | caagc-51475 |        0.030 |         1.628 |
| 30714 | jira-17962  |        0.034 |         1.630 |
| 30491 | caagc-51514 |        0.125 |         1.631 |
| 30494 | caagc-51489 |        0.064 |         1.632 |
| 31544 | jira-18449  |        0.023 |         1.636 |
| 30486 | caagc-46068 |        0.030 |         1.637 |
| 32034 | jira-18221  |        0.031 |         1.637 |
| 31857 | jira-18395  |        0.350 |         1.640 |
| 30589 | caagc-51511 |        0.032 |         1.642 |
| 30833 | jira-18077  |        0.035 |         1.642 |
| 31458 | jira-18359  |        0.041 |         1.643 |
| 31910 | jira-18394  |        0.198 |         1.643 |
| 32027 | jira-18237  |        0.086 |         1.644 |
| 30840 | jira-18087  |        0.009 |         1.645 |
| 30344 | caagc-51496 |        0.011 |         1.646 |
| 32029 | jira-18402  |        0.045 |         1.646 |
| 32099 | jira-18296  |        0.089 |         1.650 |
| 32100 | jira-18582  |        0.056 |         1.650 |
| 31063 | jira-17885  |        0.117 |         1.654 |
| 30974 | jira-18056  |        0.088 |         1.655 |
| 29417 | caagc-46116 |        0.008 |         1.656 |
| 30808 | jira-18055  |        0.041 |         1.656 |
| 31858 | jira-18122  |        0.136 |         1.660 |
| 31137 | caagc-51499 |        0.016 |         1.661 |
| 31791 | jira-18484  |        0.019 |         1.661 |
| 31384 | jira-18287  |        0.050 |         1.662 |
| 31047 | jira-17933  |        0.028 |         1.666 |
| 31438 | jira-18338  |        0.069 |         1.672 |
| 30533 | caagc-51492 |        0.222 |         1.677 |
| 29117 | jira-17635  |        0.037 |         1.682 |
| 31520 | jira-18423  |        0.017 |         1.682 |
| 31854 | jira-18121  |        0.050 |         1.682 |
| 32015 | jira-18348  |        0.033 |         1.683 |
| 31547 | jira-18450  |        0.162 |         1.684 |
| 31861 | jira-18245  |        0.089 |         1.684 |
| 31299 | jira-18203  |        0.093 |         1.688 |
| 31002 | jira-17941  |        0.133 |         1.689 |
| 32117 | jira-18511  |        0.150 |         1.691 |
| 30886 | jira-17867  |        0.060 |         1.693 |
| 31674 | jira-18575  |        0.153 |         1.693 |
| 32019 | jira-18314  |        0.107 |         1.693 |
| 32094 | jira-18500  |        0.070 |         1.694 |
| 30735 | jira-17980  |        0.021 |         1.697 |
| 31591 | jira-18490  |        0.033 |         1.697 |
| 30987 | jira-17870  |        0.137 |         1.699 |
| 31722 | jira-18590  |        0.161 |         1.700 |
| 30938 | jira-17997  |        0.088 |         1.706 |
| 31816 | jira-18536  |        0.046 |         1.712 |
| 31495 | jira-18395  |        0.014 |         1.713 |
| 31628 | jira-18530  |        0.035 |         1.715 |
| 30698 | jira-17953  |        0.009 |         1.716 |
| 31882 | jira-18393  |        0.065 |         1.716 |
| 31716 | jira-18403  |        0.183 |         1.719 |
| 30665 | jira-17915  |        0.165 |         1.720 |
| 31822 | jira-18149  |        0.035 |         1.722 |
| 31836 | jira-18242  |        0.019 |         1.722 |
| 30811 | jira-18066  |        0.028 |         1.724 |
| 31826 | jira-18241  |        0.162 |         1.732 |
| 31148 | caagc-51480 |        0.011 |         1.733 |
| 30945 | jira-17895  |        0.155 |         1.734 |
| 31028 | jira-17850  |        0.046 |         1.735 |
| 30902 | jira-18014  |        0.042 |         1.736 |
| 32049 | jira-18595  |        0.038 |         1.737 |
| 31186 | caagc-51497 |        0.488 |         1.739 |
| 31666 | jira-18565  |        0.029 |         1.739 |
| 30955 | jira-17866  |        0.038 |         1.740 |
| 31564 | jira-18469  |        0.032 |         1.741 |
| 31121 | caagc-51506 |        0.035 |         1.742 |
| 31542 | jira-18428  |        0.026 |         1.742 |
| 31905 | jira-18456  |        0.041 |         1.742 |
| 32028 | jira-18168  |        0.087 |         1.742 |
| 30999 | jira-18005  |        0.109 |         1.744 |
| 30915 | jira-17911  |        0.026 |         1.746 |
| 31558 | jira-18461  |        0.060 |         1.746 |
| 30831 | jira-18075  |        0.028 |         1.747 |
| 31496 | jira-18401  |        0.013 |         1.748 |
| 31043 | jira-17993  |        0.117 |         1.750 |
| 30588 | caagc-51497 |        0.074 |         1.751 |
| 31839 | jira-18243  |        0.024 |         1.751 |
| 31362 | jira-18260  |        0.023 |         1.752 |
| 31878 | jira-18115  |        0.028 |         1.753 |
| 29648 | caagc-46230 |        0.009 |         1.755 |
| 30932 | jira-17889  |        0.040 |         1.755 |
| 31345 | jira-18240  |        0.035 |         1.761 |
| 31626 | jira-18524  |        0.024 |         1.764 |
| 31111 | caagc-51515 |        0.009 |         1.765 |
| 30975 | jira-17948  |        0.079 |         1.767 |
| 31459 | jira-18361  |        0.124 |         1.773 |
| 31005 | jira-17987  |        0.041 |         1.776 |
| 31082 | jira-17876  |        0.123 |         1.776 |
| 31637 | jira-18536  |        0.036 |         1.776 |
| 31488 | jira-18385  |        0.135 |         1.779 |
| 32032 | jira-18446  |        0.256 |         1.780 |
| 31428 | jira-18331  |        0.047 |         1.784 |
| 32035 | jira-18141  |        0.044 |         1.786 |
| 31702 | jira-18337  |        0.014 |         1.789 |
| 31750 | jira-18382  |        0.016 |         1.791 |
| 31067 | jira-18050  |        0.355 |         1.800 |
| 31549 | jira-18448  |        0.017 |         1.800 |
| 31559 | jira-18458  |        0.082 |         1.800 |
| 31042 | jira-17942  |        0.192 |         1.801 |
| 29240 | jira-17673  |        0.014 |         1.802 |
| 31593 | jira-18494  |        0.033 |         1.803 |
| 31738 | jira-18284  |        0.031 |         1.804 |
| 31698 | jira-18236  |        0.213 |         1.805 |
| 31909 | jira-18355  |        0.040 |         1.805 |
| 30971 | jira-17988  |        0.149 |         1.807 |
| 30719 | jira-17970  |        0.099 |         1.809 |
| 31155 | caagc-51473 |        0.008 |         1.809 |
| 32025 | jira-18387  |        0.187 |         1.812 |
| 32014 | jira-18131  |        0.036 |         1.814 |
| 30824 | jira-18074  |        0.029 |         1.815 |
| 30782 | jira-18033  |        0.069 |         1.817 |
| 31706 | jira-18208  |        0.013 |         1.818 |
| 31112 | caagc-51475 |        0.016 |         1.820 |
| 31632 | jira-18535  |        0.016 |         1.821 |
| 31714 | jira-18447  |        0.009 |         1.821 |
| 31126 | caagc-46066 |        0.064 |         1.824 |
| 31422 | jira-18322  |        0.044 |         1.824 |
| 31391 | jira-18286  |        0.046 |         1.826 |
| 30931 | jira-18079  |        0.022 |         1.828 |
| 30934 | jira-18022  |        0.022 |         1.828 |
| 31676 | jira-18576  |        0.044 |         1.828 |
| 30722 | jira-17971  |        0.044 |         1.830 |
| 31073 | jira-17914  |        0.032 |         1.831 |
| 31134 | caagc-51508 |        0.154 |         1.831 |
| 32036 | jira-18339  |        0.199 |         1.831 |
| 30916 | jira-18026  |        0.009 |         1.832 |
| 31215 | jira-18117  |        0.105 |         1.832 |
| 31059 | jira-18093  |        0.021 |         1.835 |
| 31875 | jira-18304  |        0.032 |         1.836 |
| 30964 | jira-17953  |        0.147 |         1.837 |
| 31699 | jira-18336  |        0.194 |         1.838 |
| 30935 | jira-18092  |        0.170 |         1.840 |
| 30826 | jira-18079  |        0.139 |         1.842 |
| 30740 | jira-17985  |        0.043 |         1.847 |
| 30731 | jira-17982  |        0.027 |         1.849 |
| 31461 | jira-18365  |        0.053 |         1.849 |
| 31730 | jira-18139  |        0.055 |         1.851 |
| 31631 | jira-18532  |        0.034 |         1.855 |
| 31919 | jira-18315  |        0.019 |         1.856 |
| 30749 | jira-17991  |        0.084 |         1.861 |
| 31132 | caagc-51473 |        0.026 |         1.862 |
| 31523 | jira-18426  |        0.025 |         1.862 |
| 31410 | jira-18311  |        0.071 |         1.863 |
| 31479 | jira-18381  |        0.054 |         1.869 |
| 32086 | jira-18475  |        0.054 |         1.873 |
| 31899 | jira-18345  |        0.310 |         1.874 |
| 30992 | jira-17846  |        0.032 |         1.878 |
| 31662 | jira-18563  |        0.070 |         1.878 |
| 30519 | caagc-51497 |        0.067 |         1.880 |
| 31707 | jira-18159  |        0.032 |         1.880 |
| 31718 | jira-18142  |        0.046 |         1.882 |
| 31521 | jira-18420  |        0.033 |         1.884 |
| 31667 | jira-18567  |        0.042 |         1.884 |
| 31370 | jira-18272  |        0.018 |         1.885 |
| 30535 | caagc-51486 |        0.030 |         1.887 |
| 31392 | jira-18292  |        0.042 |         1.887 |
| 31447 | jira-18350  |        0.031 |         1.889 |
| 31368 | jira-18269  |        0.057 |         1.890 |
| 31179 | caagc-51471 |        0.008 |         1.892 |
| 31619 | jira-18520  |        0.094 |         1.892 |
| 31764 | jira-18479  |        0.090 |         1.892 |
| 30524 | caagc-51481 |        0.039 |         1.894 |
| 30590 | caagc-51479 |        0.194 |         1.894 |
| 30709 | jira-17958  |        0.029 |         1.894 |
| 31325 | jira-18227  |        0.033 |         1.894 |
| 30304 | caagc-51522 |        0.011 |         1.901 |
| 31582 | jira-18485  |        0.173 |         1.902 |
| 31647 | jira-18550  |        0.064 |         1.902 |
| 30859 | jira-18053  |        0.120 |         1.903 |
| 31037 | jira-17924  |        0.110 |         1.903 |
| 30866 | jira-18049  |        0.208 |         1.907 |
| 30982 | jira-17860  |        0.252 |         1.908 |
| 31052 | jira-18028  |        0.215 |         1.909 |
| 31563 | jira-18464  |        0.056 |         1.910 |
| 31808 | jira-18130  |        0.009 |         1.912 |
| 31131 | caagc-51476 |        0.040 |         1.917 |
| 31306 | jira-18206  |        0.038 |         1.917 |
| 31613 | jira-18513  |        0.023 |         1.917 |
| 30829 | jira-18080  |        0.024 |         1.919 |
| 31623 | jira-18527  |        0.076 |         1.920 |
| 30816 | jira-18062  |        0.097 |         1.921 |
| 29118 | caagc-46604 |        0.041 |         1.924 |
| 31609 | jira-18509  |        0.119 |         1.926 |
| 30536 | caagc-51510 |        0.012 |         1.928 |
| 30928 | jira-18018  |        0.044 |         1.928 |
| 30820 | jira-18069  |        0.058 |         1.930 |
| 31620 | jira-18523  |        0.020 |         1.930 |
| 31867 | jira-18333  |        0.018 |         1.930 |
| 30684 | jira-17938  |        0.247 |         1.932 |
| 31468 | jira-18370  |        0.098 |         1.932 |
| 31487 | jira-18388  |        0.025 |         1.932 |
| 32033 | jira-18559  |        0.029 |         1.941 |
| 31123 | caagc-51496 |        0.024 |         1.943 |
| 30983 | jira-17893  |        0.128 |         1.944 |
| 30739 | jira-17981  |        0.038 |         1.948 |
| 31285 | jira-18184  |        0.038 |         1.949 |
| 30768 | jira-18021  |        0.008 |         1.950 |
| 31852 | jira-18449  |        0.101 |         1.950 |
| 30662 | jira-17912  |        0.064 |         1.952 |
| 31720 | jira-18229  |        0.224 |         1.958 |
| 31124 | caagc-51503 |        0.067 |         1.961 |
| 31856 | jira-18324  |        0.045 |         1.961 |
| 30716 | jira-17967  |        0.066 |         1.965 |
| 31630 | jira-18531  |        0.060 |         1.967 |
| 31575 | jira-18478  |        0.039 |         1.968 |
| 30979 | jira-17985  |        0.022 |         1.970 |
| 31361 | jira-18259  |        0.207 |         1.972 |
| 30781 | jira-18026  |        0.170 |         1.976 |
| 31125 | caagc-51478 |        0.129 |         1.978 |
| 31471 | jira-18374  |        0.074 |         1.978 |
| 31642 | jira-18541  |        0.142 |         1.983 |
| 30511 | caagc-51495 |        0.130 |         1.984 |
